"","Predicted","Actual"
"Treponema_denticola",0.442371511185176,0.466135458167331
"Parvimonas_micra",0.647098024568393,0.460159362549801
"Eubacterium_brachy",0.437617155399291,0.460159362549801
"Dialister_pneumosintes",0.430467937772719,0.454183266932271
"Eubacterium_nodatum",0.401832098130774,0.450199203187251
"Streptococcus_infantis",0.402736366362507,0.442231075697211
"Prevotella_salivae",0.49466513789802,0.434262948207171
"Prevotella_histicola",0.338000996015936,0.430278884462151
"Streptococcus_constellatus",0.68796812749004,0.426294820717131
"Prevotella_denticola",0.39177284943068,0.422310756972112
"Propionibacterium_acnes",0.434759051226787,0.414342629482072
"Neisseria_macacae",0.239385902084545,0.406374501992032
"Megasphaera_elsdenii",0.243293238610185,0.342629482071713
"Lachnoanaerobaculum_orale",0.563023020228162,0.342629482071713
"Selenomonas_ruminantium",0.238158355588634,0.342629482071713
"Prevotella_ruminicola",0.0431740419911066,0.342629482071713
"Conchiformibius_steedae",0.199142182418169,0.342629482071713
"Porphyromonas_uenonis",0.511665959436416,0.342629482071713
"Fusobacterium_canifelinum",0.448160238626645,0.342629482071713
"Haemophilus_pittmaniae",0.28457930313261,0.342629482071713
"Prevotella_multiformis",0.378388210382651,0.342629482071713
"Vagococcus_lutrae",0.181975080706982,0.342629482071713
