"","CoreAssociationScore","HealthAssociationScore","StabilityAssociationScore","HAC_Score","HAC_Score_RankScaled","mean_scores","RewardGini","HAC_Score_confirm"
"Mogibacterium_timidum",0.552054794520548,0.447279772355755,0.308988617844526,0.355085669348269,0.646586345381526,0.436107728240276,0.814215493912624,0.355085669348269
"Selenomonas_sputigena",0.882191780821918,0.0893065730257714,0.94895437913113,0.353601642291154,0.644578313253012,0.64015091099294,0.552372317556623,0.353601642291154
"Streptococcus_cristatus",0.621917808219178,0.504608181469597,0.276328098478126,0.352421459475283,0.642570281124498,0.467618029388967,0.75365241998002,0.352421459475283
"Treponema_succinifaciens",0.423287671232877,0.313230308167343,0.723068196732184,0.349916095855854,0.640562248995984,0.486528725377468,0.719209529888242,0.349916095855854
"Propionibacterium_acnes",0.423287671232877,0.698030211297451,0.313212199579676,0.349904023464076,0.63855421686747,0.478176694036668,0.731746293426096,0.349904023464076
"Porphyromonas_somerae",0.645205479452055,0.196074549454098,0.668372809065334,0.345784859453417,0.636546184738956,0.503217612657162,0.687147768194268,0.345784859453417
"Veillonella_atypica",0.947945205479452,0.0915222699844604,0.842033325300461,0.341692621756461,0.634538152610442,0.627166933588125,0.544819255380033,0.341692621756461
"Morococcus_cerebrosus",0.423287671232877,0.773745030372747,0.299227106266761,0.340580627922133,0.632530120481928,0.498753269290795,0.682863950759508,0.340580627922133
"Dialister_pneumosintes",0.720547945205479,0.31713355936308,0.380146010522824,0.338137709749662,0.630522088353414,0.472609171697128,0.715470054327167,0.338137709749662
"Prevotella_intermedia",0.741095890410959,0.140135113317592,0.720737616996419,0.333669281210534,0.6285140562249,0.533989540241657,0.624861080723665,0.333669281210534
"Bacillus_pumilus",0.591780821917808,0.668691247401667,0.20232758039837,0.332145327571516,0.626506024096386,0.487599883239282,0.681184181925903,0.332145327571516
"Lactococcus_lactis",0.423287671232877,0.777893079857117,0.282005434349579,0.329099513310679,0.624497991967871,0.494395395146524,0.66566055538026,0.329099513310679
"Bacillus_cereus",0.423287671232877,0.639985772234667,0.276675064675804,0.325545933528161,0.622489959839357,0.446649502714449,0.728862187352056,0.325545933528161
"Treponema_maltophilum",0.66027397260274,0.466934269742286,0.252003633182758,0.323647178702601,0.620481927710843,0.459737291842595,0.703982871185946,0.323647178702601
"Selenomonas_artemidis",0.741095890410959,0.170283949869831,0.626393449068243,0.322320449602635,0.618473895582329,0.512591096449678,0.628806180667397,0.322320449602635
"Veillonella_caviae",0.552054794520548,0.908580351556982,0.205356929614582,0.320922884583238,0.616465863453815,0.555330691897371,0.577895097940214,0.320922884583238
"Schwartzia_succinivorans",0.671232876712329,0.22211156182519,0.508542883834074,0.317588669161485,0.614457831325301,0.467295774123864,0.679630946282221,0.317588669161485
"Veillonella_dispar",0.980821917808219,0.177238804464088,0.59439898877657,0.316292199234915,0.612449799196787,0.584153237016292,0.541454158245285,0.316292199234915
"Actinomyces_naeslundii",0.731506849315068,0.626423886500777,0.158711961556199,0.314615936537725,0.610441767068273,0.505547565790681,0.6223270723214,0.314615936537725
"Prevotella_marshii",0.423287671232877,0.255919456721358,0.609407056484288,0.311708861558531,0.608433734939759,0.429538061479508,0.725683913748821,0.311708861558531
"Pseudomonas_putida",0.423287671232877,0.332706605315735,0.300831187463739,0.311456326747738,0.606425702811245,0.352275154670784,0.88412799659064,0.311456326747738
"Acinetobacter_lwoffii",0.423287671232877,0.281751528727977,0.35953908726713,0.307680714907695,0.604417670682731,0.354859429075995,0.867049568638639,0.307680714907695
"Kingella_potus",0.423287671232877,0.835152166454764,0.248081578005443,0.306483609081254,0.602409638554217,0.502173805231028,0.610313811450708,0.306483609081254
"Neisseria_sicca",0.505479452054794,0.811615103630603,0.189783952474685,0.295015785668055,0.600401606425703,0.502292836053361,0.587338230793946,0.295015785668055
"Bulleidia_extructa",0.505479452054794,0.20745040463361,0.459357196250483,0.291419335172567,0.598393574297189,0.390762350979629,0.745771271060245,0.291419335172567
"Bifidobacterium_longum",0.423287671232877,0.241849609493249,0.386770514156823,0.290156577714441,0.596385542168675,0.35063593162765,0.827515241713922,0.290156577714441
"Rothia_dentocariosa",0.887671232876712,0.512043147464229,0.176748609529591,0.288513455507804,0.594377510040161,0.525487663290177,0.549039445952673,0.288513455507804
"Prevotella_scopos",0,0.858949466206535,0.919036794660782,0.286316488735512,0.592369477911647,0.592662086955772,0.483102420480759,0.286316488735512
"Moryella_indoligenes",0,0.855840043591451,0.855653891186718,0.285217963728906,0.590361445783133,0.57049797825939,0.499945616983809,0.285217963728906
"Simonsiella_muelleri",0,0.869310508365119,0.830453410867604,0.276817803622535,0.588353413654618,0.566587973077574,0.488569854596321,0.276817803622535
"Cryptobacterium_curtum",0.423287671232877,0.194174890516841,0.444352738672469,0.270545817422186,0.586345381526104,0.353938433474062,0.764386661167761,0.270545817422186
"Streptococcus_suis",0.591780821917808,0.246262537587536,0.304762548779526,0.265762541318199,0.58433734939759,0.380935302761623,0.697657947140973,0.265762541318199
"Anaerostipes_hadrus",0.505479452054794,0.147711852434865,0.470057825375381,0.255160510081704,0.582329317269076,0.37441637662168,0.681488647435752,0.255160510081704
"Treponema_refringens",0,0.756075053984783,0.800501113462093,0.252025017994928,0.580321285140562,0.518858722482292,0.485729558114018,0.252025017994928
"Streptococcus_sp_A12",0,0.743716776654356,0.813636058859257,0.247905592218119,0.578313253012048,0.519117611837871,0.47755188143288,0.247905592218119
"Terrahaemophilus_aromaticivorans",0.505479452054794,0.271581804605356,0.231606417828247,0.24493154675395,0.576305220883534,0.336222558162799,0.728480409203698,0.24493154675395
"Mobiluncus_mulieris",0,0.728544227159896,0.757312929497302,0.242848075719965,0.57429718875502,0.495285718885733,0.490319156115205,0.242848075719965
"Streptococcus_oralis",0.836986301369863,0.470075175072148,0.124882601138353,0.239946792449618,0.572289156626506,0.477314692526788,0.502701459239392,0.239946792449618
"Selenomonas_flueggei",0.591780821917808,0.0638824645314928,0.778428625115811,0.239848583660265,0.570281124497992,0.478030637188371,0.501743120631306,0.239848583660265
"Prevotella_oris",0.887671232876712,0.135013824140784,0.439947150752307,0.236658266344625,0.568273092369478,0.487544069256601,0.485408973809235,0.236658266344625
"Megasphaera_elsdenii",0.423287671232877,0.350813000746705,0.173084753129383,0.232327502335157,0.566265060240964,0.315728475036322,0.735845895142748,0.232327502335157
"Butyrivibrio_hungatei",0,0.682146071724082,0.814690076872081,0.227382023908028,0.56425702811245,0.498945382865388,0.455725279192279,0.227382023908028
"Prevotella_paludivivens",0,0.680596859801013,0.778283103321928,0.226865619933671,0.562248995983936,0.48629332104098,0.466520122974407,0.226865619933671
"Streptococcus_pneumoniae",0.757534246575343,0.104546830538233,0.468409619186266,0.225834426754244,0.560240963855422,0.443496898766614,0.509213091190267,0.225834426754244
"Prevotella_oralis",0.591780821917808,0.269938245444088,0.202998483783397,0.225311737670294,0.558232931726908,0.354905850381764,0.63484931969403,0.225311737670294
"Eubacterium_saphenum",0.621917808219178,0.0907080583641097,0.487577028283341,0.222997715003854,0.556224899598394,0.40006763162221,0.557400042836842,0.222997715003854
"Odoribacter_denticanis",0,0.778687715686868,0.664680641703659,0.22156021390122,0.55421686746988,0.481122785796842,0.460506590919964,0.22156021390122
"Escherichia_coli",0.423287671232877,0.444386591592501,0.117058811544597,0.219135098107357,0.552208835341365,0.328244358123325,0.667597455018635,0.219135098107357
"Campylobacter_mucosalis",0,0.655081330346512,0.691586959565181,0.218360443448837,0.550200803212851,0.448889429970564,0.486445946083329,0.218360443448837
"Haemophilus_haemoglobinophilus",0,0.975387176848096,0.648200698004524,0.216066899334842,0.548192771084337,0.541195958284207,0.399239676548684,0.216066899334842
"Riemerella_anatipestifer",0,0.641959395370426,0.783048836412202,0.213986465123476,0.546184738955823,0.475002743927543,0.45049521894155,0.213986465123476
"Prevotella_corporis",0,0.639080240560231,0.882223453619958,0.21302674685341,0.544176706827309,0.507101231393396,0.420087220589196,0.21302674685341
"Neisseria_perflava",0,0.801078484793445,0.636701623099597,0.212233874366533,0.542168674698795,0.479260035964347,0.442836578141727,0.212233874366533
"Prevotella_fusca",0,0.922543742810438,0.635826066216945,0.211942022072315,0.540160642570281,0.519456603009128,0.408007176816253,0.211942022072315
"Eubacterium_rectale",0.505479452054794,0.147711852434865,0.337643975625982,0.211022560165237,0.538152610441767,0.330278426705214,0.638923232953338,0.211022560165237
"Streptococcus_gordonii",0.797260273972603,0.321693911323687,0.155068519860901,0.210610317015163,0.536144578313253,0.424674235052397,0.495933823226119,0.210610317015163
"Mycoplasma_orale",0,0.69674688704567,0.626256605323045,0.208752201774348,0.534136546184739,0.441001164122905,0.473359752211833,0.208752201774348
"Bacteroides_thetaiotaomicron",0.423287671232877,0.0995707452927287,0.577336949043383,0.207476387272778,0.532128514056225,0.366731788522996,0.565744213525597,0.207476387272778
"Natranaerovirga_hydrolytica",0,0.621082420132792,0.626448594985018,0.207027473377598,0.529116465863454,0.415843671705937,0.497849281986902,0.207027473377598
"Ottowia_pentelensis",0,0.621082420132792,0.819240934389426,0.207027473377598,0.529116465863454,0.480107784840739,0.43121040715112,0.207027473377598
"Sporanaerobacter_acetigenes",0,0.621082420132792,0.864530014311152,0.207027473377597,0.526104417670683,0.495204144814648,0.418064904232752,0.207027473377597
"Phocaeicola_abscessus",0.552054794520548,0.044688906379286,0.52681794165018,0.205398584802917,0.524096385542169,0.374520547516671,0.548430750101299,0.205398584802917
"Tannerella_sp_oral_taxon_HOT_286",0,0.611338015378095,0.81000848336605,0.203779338459365,0.522088353413655,0.473782166248048,0.430111880472674,0.203779338459365
"Veillonella_ratti",0,0.677467356864645,0.603188367090089,0.20106278903003,0.520080321285141,0.426885241318244,0.470999626056729,0.20106278903003
"Clostridium_aminobutyricum",0,0.909718270065185,0.602030320043748,0.200676773347916,0.518072289156627,0.503916196702978,0.398234418065749,0.200676773347916
"Streptococcus_uberis",0,0.620679703739581,0.600306248998027,0.200102082999342,0.516064257028112,0.406995317579203,0.49165696595613,0.200102082999342
"Bacteroides_coprocola",0.423287671232877,0.104193860870618,0.384377154120281,0.197588291953839,0.514056224899598,0.303952895407925,0.650062213385605,0.197588291953839
"Desulfobulbus_rhabdoformis",0,0.642707412564832,0.592564939291405,0.197521646430468,0.512048192771084,0.411757450618746,0.479703879392234,0.197521646430468
"Moraxella_bovoculi",0,0.621082420132792,0.590633519565168,0.196877839855056,0.51004016064257,0.403905313232654,0.487435627621102,0.196877839855056
"Selenomonas_bovis",0,0.586958083590644,0.605269215086643,0.195652694530215,0.508032128514056,0.397409099559096,0.492320620608036,0.195652694530215
"Neisseria_dentiae",0,0.684093459264192,0.575136584886987,0.191712194962329,0.506024096385542,0.419743348050393,0.456736707925893,0.191712194962329
"Collinsella_aerofaciens",0.505479452054794,0.719468325563561,0.0344788053636663,0.191479020927376,0.504016064257028,0.419808860994007,0.456110003190498,0.191479020927376
"Bacteroides_heparinolyticus",0,0.570862949284575,0.621367117910828,0.190287649761525,0.502008032128514,0.397410022398468,0.478819453553517,0.190287649761525
"Atopobium_vaginae",0,0.710697967750399,0.569271183825612,0.189757061275204,0.5,0.42665638385867,0.444753831078409,0.189757061275204
"Haemophilus_parasuis",0,0.618705172448588,0.568812022775421,0.189604007591807,0.497991967871486,0.39583906507467,0.478992662222564,0.189604007591807
"Ornatilinea_apprima",0,0.563333938770156,0.685245501815415,0.187777979590052,0.495983935742972,0.416193146861857,0.451179893292139,0.187777979590052
"Streptococcus_constellatus",0.505479452054794,0.0279227462614276,0.510807722557038,0.187108314859217,0.493975903614458,0.34806997362442,0.537559482396241,0.187108314859217
"Campylobacter_curvus",0,0.760863252002987,0.560516490446324,0.186838830148775,0.491967871485944,0.44045991414977,0.424190315955162,0.186838830148775
"Streptococcus_sobrinus",0,0.666076365764566,0.560346976041113,0.186782325347038,0.48995983935743,0.408807780601893,0.456895230986151,0.186782325347038
"Actinomyces_oris",0.645205479452055,0.225887166757482,0.167204178279079,0.186765174438547,0.487951807228916,0.346098941496205,0.539629429755405,0.186765174438547
"Clostridium_ultunense",0,0.548086012391274,0.838221600557352,0.182695337463758,0.485943775100402,0.462102537649542,0.395356706745276,0.182695337463758
"Barnesiella_viscericola",0,0.618705172448588,0.546116904466385,0.182038968155462,0.483935742971888,0.388274025638325,0.468841478273466,0.182038968155462
"Sutterella_wadsworthensis",0,0.792983189037557,0.543421870836625,0.181140623612209,0.481927710843373,0.445468353291394,0.406629611899095,0.181140623612209
"Fusobacterium_russii",0,0.769282355552865,0.533272908502924,0.177757636167642,0.479919678714859,0.434185088018596,0.40940520776252,0.177757636167642
"Streptococcus_agalactiae",0.423287671232877,0.153949466206535,0.217149482895655,0.175016138436242,0.477911646586345,0.264795540111689,0.660948210692752,0.175016138436242
"Alysiella_crassa",0,0.762018627272911,0.522901766593215,0.174300588864405,0.475903614457831,0.428306797955375,0.406952655658212,0.174300588864405
"Desulfomicrobium_orale",0,0.944049766906823,0.51946144654995,0.17315381551665,0.473895582329317,0.487837071152258,0.354941897112627,0.17315381551665
"Prevotella_falsenii",0,0.557924360759621,0.514481009374686,0.171493669791562,0.471887550200803,0.357468456711436,0.479744902163491,0.171493669791562
"Gemella_cuniculi",0,0.513122136788359,0.621259069806176,0.171040712262787,0.469879518072289,0.378127068864845,0.452336598848262,0.171040712262787
"Eubacterium_hallii",0.423287671232877,0.129115456802083,0.254523229604502,0.170918047736222,0.467871485943775,0.268975452546487,0.635441063926391,0.170918047736222
"Ruminococcus_bromii",0.552054794520548,0.0595791205021089,0.388527097753742,0.169228446252653,0.465863453815261,0.333387004258799,0.507603608091711,0.169228446252653
"Bergeriella_denitrificans",0,0.501942745857803,0.558423364123715,0.167314248619268,0.463855421686747,0.353455369993839,0.473367397479869,0.167314248619268
"Blautia_luti",0.423287671232877,0.465112913967427,0.037966240459768,0.166406717384138,0.461847389558233,0.308788941886691,0.538901154838634,0.166406717384138
"Actinomyces_suimastitidis",0,0.557924360759621,0.49794235605075,0.16598078535025,0.459839357429719,0.351955572270124,0.471595844554099,0.16598078535025
"Mannheimia_granulomatis",0,0.749585578494884,0.491152145707961,0.163717381902654,0.457831325301205,0.413579241400948,0.395854930600679,0.163717381902654
"Chryseobacterium_kwangjuense",0,0.608792859881738,0.490220173811663,0.163406724603888,0.455823293172691,0.3663376778978,0.446054922719345,0.163406724603888
"Bacteroides_pyogenes",0,0.791961413493169,0.478114413562957,0.159371471187652,0.453815261044177,0.423358609018708,0.37644556598732,0.159371471187652
"Bradyrhizobium_elkanii",0,0.465330366692902,0.585875870173517,0.155110122230967,0.451807228915663,0.350402078955473,0.442663247585006,0.155110122230967
"Moraxella_lacunata",0,0.7443349276503,0.464515410110887,0.154838470036963,0.449799196787149,0.402950112587062,0.384262133699014,0.154838470036963
"Paraprevotella_clara",0,0.463954006982705,0.59551854401234,0.154651335660902,0.447791164658635,0.353157516998348,0.437910360723328,0.154651335660902
"Corynebacterium_jeikeium",0,0.459335331274848,0.662594918714884,0.153111777091616,0.44578313253012,0.373976749996578,0.409415229938806,0.153111777091616
"Veillonella_montpellierensis",0,0.645824100421788,0.457279723968678,0.152426574656226,0.443775100401606,0.367701274796822,0.414539152034355,0.152426574656226
"Haemophilus_quentini",0,0.457024177110452,0.77757958607014,0.152341392370151,0.441767068273092,0.411534587726864,0.370178830439545,0.152341392370151
"Leptotrichia_amnionii",0,0.621082420132792,0.456714748515403,0.152238249505134,0.439759036144578,0.359265722882732,0.423748328350341,0.152238249505134
"Mobiluncus_curtisii",0,0.455813505277391,0.552430665647988,0.151937835092464,0.437751004016064,0.33608139030846,0.452086427496069,0.151937835092464
"Roseburia_faecis",0,0.448475106455975,0.457929560825282,0.149491702151992,0.43574297188755,0.302134889093752,0.494784639405231,0.149491702151992
"Campylobacter_lanienae",0,0.447955742568263,0.777286925888628,0.149318580856088,0.433734939759036,0.408414222818964,0.365605731909771,0.149318580856088
"Coprococcus_comes",0,0.73865270125729,0.447236744787085,0.149078914929028,0.431726907630522,0.395296482014792,0.377131904056384,0.149078914929028
"Selenomonas_ruminantium",0,0.596874936933664,0.445854347554825,0.148618115851608,0.429718875502008,0.34757642816283,0.427583989619644,0.148618115851608
"Eubacterium_coprostanoligenes",0,0.437982179976186,0.444321495509356,0.145994059992062,0.427710843373494,0.294101225161847,0.496407520613761,0.145994059992062
"Prevotella_amnii",0,0.845387479566507,0.434693729289918,0.144897909763306,0.42570281124498,0.426693736285475,0.339582931365938,0.144897909763306
"Alkaliphilus_crotonatoxidans",0,0.432632842929507,0.855653492143433,0.144210947643169,0.423694779116466,0.429428778357647,0.335820408205302,0.144210947643169
"Prevotella_sp_oral_taxon_473",0,0.432126495933483,0.721889232363613,0.144042165311161,0.421686746987952,0.384671909432365,0.374454598267168,0.144042165311161
"Conchiformibius_steedae",0,0.432126495933483,0.509427087703853,0.144042165311161,0.417670682730924,0.313851194545779,0.4589505084396,0.144042165311161
"Actinomyces_funkei",0,0.432126495933483,0.723243573315597,0.144042165311161,0.417670682730924,0.38512335641636,0.374015657350669,0.144042165311161
"Kingella_kingae",0,0.432126495933483,0.661402762243662,0.144042165311161,0.417670682730924,0.364509752725715,0.395166834999746,0.144042165311161
"Streptococcus_vestibularis",0,0.432126495933483,0.450870198453856,0.144042165311161,0.410642570281124,0.294332231462446,0.48938631218015,0.144042165311161
"Mycoplasma_feliminutum",0,0.432126495933483,0.797004221299094,0.144042165311161,0.410642570281124,0.409710239077526,0.351570821455368,0.144042165311161
"Mogibacterium_neglectum",0,0.432126495933483,0.749402778476397,0.144042165311161,0.410642570281124,0.39384309146996,0.365734904155727,0.144042165311161
"Prevotella_albensis",0,0.432126495933483,0.549453102879845,0.144042165311161,0.410642570281124,0.327193199604443,0.440235816286217,0.144042165311161
"Actinomyces_howellii",0,0.432126495933483,0.508088855070611,0.144042165311161,0.402610441767068,0.313405117001364,0.459603744474069,0.144042165311161
"Propionigenium_maris",0,0.432126495933483,0.830405252932592,0.144042165311161,0.402610441767068,0.420843916288692,0.34226980535071,0.144042165311161
"Mycoplasma_hyosynoviae",0,0.432126495933483,0.450828009989356,0.144042165311161,0.402610441767068,0.294318168640946,0.489409695555986,0.144042165311161
"Gemella_bergeri",0,0.432126495933483,0.528491056802496,0.144042165311161,0.402610441767068,0.320205850911993,0.449842390140304,0.144042165311161
"Actinobacillus_minor",0,0.432126495933483,0.46099703117192,0.144042165311161,0.397590361445783,0.297707842368467,0.483837322407122,0.144042165311161
"Eubacterium_eligens",0,0.654773263909911,0.431348651256245,0.143782883752082,0.395582329317269,0.362040638388719,0.397145702736564,0.143782883752082
"Neisseria_cinerea",0,0.589656414603136,0.430164287172084,0.143388095724028,0.393574297188755,0.339940233925073,0.42180383907023,0.143388095724028
"Enterococcus_faecium",0,0.432126495933483,0.427885153486725,0.142628384495575,0.391566265060241,0.286670549806736,0.497534136630814,0.142628384495575
"Vagococcus_lutrae",0,0.426266472926883,0.431673114409752,0.142088824308961,0.389558232931727,0.285979862445545,0.49684905466383,0.142088824308961
"Aggregatibacter_actinomycetemcomitans",0,0.823794777098343,0.421512332839395,0.140504110946465,0.387550200803213,0.415102369979246,0.338480628172491,0.140504110946465
"Bacteroides_eggerthii",0,0.432126495933483,0.418560010625891,0.139520003541964,0.385542168674699,0.283562168853125,0.492026154639233,0.139520003541964
"Butyrivibrio_proteoclasticus",0,0.621082420132792,0.411989026051916,0.137329675350639,0.383534136546185,0.344357148728236,0.398800129045725,0.137329675350639
"Mannheimia_haemolytica",0,0.432126495933483,0.408245689451013,0.136081896483671,0.381526104417671,0.280124061794832,0.485791529694939,0.136081896483671
"Phascolarctobacterium_succinatutens",0,0.402218017799843,0.41185933662416,0.134072672599948,0.379518072289157,0.271359118141334,0.494078376721866,0.134072672599948
"Scardovia_inopinata",0,0.438250993925451,0.398788703927594,0.132929567975865,0.377510040160643,0.279013232617682,0.47642746807644,0.132929567975865
"Actinobaculum_schaalii",0,0.432126495933483,0.398614464675028,0.132871488225009,0.375502008032129,0.27691365353617,0.479830035566136,0.132871488225009
"Desulfovibrio_fairfieldensis",0,0.397704082662308,0.500247589379844,0.132568027554103,0.373493975903614,0.29931722401405,0.442901433389879,0.132568027554103
"Neisseria_pharyngis",0,0.717707917095518,0.391413397480018,0.130471132493339,0.3714859437751,0.369707104858512,0.352904044252196,0.130471132493339
"Flavonifractor_plautii",0,0.544083974087304,0.388958650317869,0.12965288343929,0.369477911646586,0.311014208135058,0.416871255550447,0.12965288343929
"Clostridium_hylemonae",0,0.388090654073581,0.568147314359373,0.12936355135786,0.367469879518072,0.318745989477651,0.405851542069145,0.12936355135786
"Gemella_palaticanis",0,0.385718249883958,0.644244890467249,0.128572749961319,0.365461847389558,0.343321046783736,0.374497139531063,0.128572749961319
"Streptococcus_mitis",0.865753424657534,0.201589069847228,0.0899641554904185,0.127172460276022,0.363453815261044,0.385768883331727,0.329659715365546,0.127172460276022
"Neisseria_macacae",0,0.621082420132792,0.381289681321726,0.127096560440575,0.36144578313253,0.334124033818173,0.380387363902532,0.127096560440575
"Peptoniphilus_lacrimalis",0,0.449066719137858,0.379013252453882,0.126337750817961,0.359437751004016,0.276026657197247,0.457701267336946,0.126337750817961
"Ruminococcus_torques",0,0.448475106455975,0.375678403500786,0.125226134500262,0.357429718875502,0.274717836652253,0.455835471137526,0.125226134500262
"Clostridium_ruminantium",0,0.374133216282214,0.408492390808899,0.124711072094071,0.355421686746988,0.260875202363705,0.478048779508766,0.124711072094071
"Eubacterium_siraeum",0,0.703329095275575,0.364767371937283,0.121589123979094,0.353413654618474,0.356032155737619,0.341511636012732,0.121589123979094
"Mycoplasma_salivarium",0,0.733419809892838,0.362098401305964,0.120699467101988,0.35140562248996,0.365172737066267,0.330527048847256,0.120699467101988
"Parabacteroides_goldsteinii",0.423287671232877,0.127991160622389,0.11683497589383,0.120553704136683,0.349397590361446,0.222704602583032,0.541316626322244,0.120553704136683
"Prevotella_dentalis",0,0.571905208774798,0.36132783019422,0.12044261006474,0.347389558232932,0.311077679656339,0.387178566452592,0.12044261006474
"Bacteroides_acidifaciens",0,0.680479405057416,0.359949142184136,0.119983047394712,0.345381526104418,0.346809515747184,0.345962385536667,0.119983047394712
"Ralstonia_solanacearum",0,0.766102298641803,0.359400298057674,0.119800099352558,0.343373493975904,0.375167532233159,0.319324272650824,0.119800099352558
"Peptostreptococcus_russellii",0,0.432126495933483,0.358452508625766,0.119484169541922,0.34136546184739,0.263526334853083,0.453405044351772,0.119484169541922
"Streptococcus_sinensis",0,0.820972735161753,0.357164444457417,0.119054814819139,0.339357429718876,0.39271239320639,0.30316032006805,0.119054814819139
"Neisseria_sp_oral_taxon_014",0,0.355597061613287,0.517963144671812,0.118532353871096,0.337349397590361,0.291186735428366,0.407066460966095,0.118532353871096
"Streptococcus_massiliensis",0,0.355171641339226,0.357664085842104,0.118390547113075,0.335341365461847,0.237611909060443,0.498251739911569,0.118390547113075
"Anaerovorax_odorimutans",0,0.741905915117757,0.35476019740355,0.118253399134517,0.333333333333333,0.365555370840436,0.323489705164622,0.118253399134517
"Scardovia_wiggsiae",0.621917808219178,0.0330469617162116,0.288289218656891,0.118127714029772,0.331325301204819,0.314417996197427,0.375702776108266,0.118127714029772
"Actinomyces_johnsonii",0,0.671310468002664,0.35435076526533,0.11811692175511,0.329317269076305,0.341887077755998,0.345485189233765,0.11811692175511
"Clostridium_hathewayi",0,0.461818227684608,0.352421631592034,0.117473877197345,0.327309236947791,0.271413286425547,0.432822868564946,0.117473877197345
"Actinobaculum_massiliense",0,0.351173639280741,0.361341170117066,0.117057879760247,0.325301204819277,0.237504936465936,0.492865038942195,0.117057879760247
"Lactobacillus_amylovorus",0,0.557924360759621,0.349029596891893,0.116343198963964,0.323293172690763,0.302317985883838,0.384837172766386,0.116343198963964
"Porphyromonas_gulae",0,0.347889850860729,0.720439384481336,0.115963283620243,0.321285140562249,0.356109745114022,0.325639175033284,0.115963283620243
"Roseburia_hominis",0,0.560847813364009,0.343143312481314,0.114381104160438,0.319277108433735,0.301330375281774,0.379587036499325,0.114381104160438
"Prevotella_multiformis",0,0.340481120461747,0.567657062005795,0.113493706820582,0.317269076305221,0.302712727489181,0.374922150654001,0.113493706820582
"Acidaminococcus_intestini",0,0.610480817743335,0.333469701615526,0.111156567205175,0.315261044176707,0.31465017311962,0.353270319552365,0.111156567205175
"Bacteroides_cellulosilyticus",0,0.483299832495812,0.328935679881699,0.109645226627233,0.313253012048193,0.270745170792504,0.404975742711452,0.109645226627233
"Parascardovia_denticolens",0,0.327370083348469,0.334108392205898,0.109123361116156,0.311244979919679,0.220492825184789,0.494906630293766,0.109123361116156
"Dialister_micraerophilus",0,0.327098242215092,0.411790101165935,0.109032747405031,0.309236947791165,0.246296114460342,0.442689677195807,0.109032747405031
"Oscillospira_guilliermondii",0,0.691171116627313,0.325666461240242,0.108555487080081,0.307228915662651,0.338945859289185,0.320273825760067,0.108555487080081
"Bacteroides_zoogleoformans",0,0.794604851567072,0.324082391502679,0.108027463834226,0.305220883534137,0.372895747689917,0.28969883540763,0.108027463834226
"Actinomyces_bowdenii",0,0.323238279752175,0.399940701919299,0.107746093250725,0.303212851405622,0.241059660557158,0.446968576167795,0.107746093250725
"Actinomyces_oricola",0,0.323034651167484,0.492600621778764,0.107678217055828,0.301204819277108,0.271878424315416,0.396052821502697,0.107678217055828
"Desulfobulbus_propionicus",0,0.368335654174487,0.322188029116127,0.107396009705376,0.299196787148594,0.230174561096871,0.466585052638276,0.107396009705376
"Oscillibacter_valericigenes",0,0.31585195051563,0.326106122893837,0.10528398350521,0.29718875502008,0.213986024469822,0.492013362863601,0.10528398350521
"Streptococcus_pseudopneumoniae",0,0.641155375269924,0.313850881497335,0.104616960499112,0.295180722891566,0.31833541892242,0.32863751339152,0.104616960499112
"Lactobacillus_delbrueckii",0,0.386250731569494,0.313392860703365,0.104464286901122,0.293172690763052,0.23321453075762,0.44793215311996,0.104464286901122
"Bacteroides_massiliensis",0,0.382933341405824,0.312901622501335,0.104300540833778,0.291164658634538,0.231944987969053,0.449677924696931,0.104300540833778
"Dialister_propionicifaciens",0,0.750691106133075,0.312768821379363,0.104256273793121,0.289156626506024,0.354486642504146,0.294104943014607,0.104256273793121
"Lactobacillus_iners",0,0.660267401263345,0.309663936840508,0.103221312280169,0.28714859437751,0.323310446034618,0.319263771233414,0.103221312280169
"Eubacterium_desmolans",0,0.448475106455975,0.309164913919086,0.103054971306362,0.285140562248996,0.252546673458353,0.408063071649828,0.103054971306362
"Treponema_pectinovorum",0,0.647617101572118,0.308326112565486,0.102775370855162,0.283132530120482,0.318647738045868,0.32253601260577,0.102775370855162
"Moraxella_boevrei",0,0.305510786866057,0.828102856576538,0.101836928955352,0.281124497991968,0.377871214480865,0.269501684840588,0.101836928955352
"Lactobacillus_ruminis",0,0.491523480858106,0.302495753272666,0.100831917757555,0.279116465863454,0.264673078043591,0.3809677905395,0.100831917757555
"Pseudomonas_fluorescens",0,0.441313495186777,0.302162063470331,0.100720687823444,0.27710843373494,0.247825186219036,0.406418287665174,0.100720687823444
"Chryseobacterium_piscicola",0,0.618705172448588,0.295263506710119,0.0984211689033729,0.275100401606426,0.304656226386236,0.323056482615907,0.0984211689033729
"Treponema_bryantii",0,0.295103630602813,0.465838973465016,0.0983678768676045,0.273092369477912,0.253647534689276,0.387813258221127,0.0983678768676045
"Actinobacillus_porcinus",0,0.294943391657081,0.874707064085421,0.0983144638856936,0.271084337349398,0.389883485247501,0.252163704300742,0.0983144638856936
"Snodgrassella_alvi",0,0.707247583298016,0.294273211533466,0.0980910705111553,0.269076305220884,0.333840264943827,0.293826361920904,0.0980910705111553
"Clostridium_leptum",0,0.291105931262739,0.298164461314796,0.0970353104209132,0.267068273092369,0.196423464192512,0.494010788475914,0.0970353104209132
