"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Streptococcus_sp_HMSC067H01",0.628712871287129,0.515125408942203,0.515125408942203,0.73696682464455,0.571919140114666,0.900696222264783
"Porphyromonas_gulae",0.433168316831683,0.961850236277717,0.433168316831683,0.680094786729858,0.6975092765547,0.621021585506775
"Lachnospiraceae_bacterium_oral_taxon_096",0.433168316831683,0.941278807706289,0.433168316831683,0.680094786729858,0.687223562268986,0.630316451027238
"Prevotella_sp_oral_taxon_306",0.433168316831683,0.941278807706289,0.433168316831683,0.680094786729858,0.687223562268986,0.630316451027238
"Tannerella_sp_oral_taxon_HOT_286",0.433168316831683,0.941278807706289,0.433168316831683,0.680094786729858,0.687223562268986,0.630316451027238
"Aggregatibacter_actinomycetemcomitans",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Prevotella_shahii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Peptococcus_niger",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Actinobacillus_rossii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Leptotrichia_hofstadii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Mogibacterium_neglectum",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Campylobacter_showae",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Leptotrichia_hongkongensis",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Prevotella_pleuritidis",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Stenotrophomonas_maltophilia",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Dialister_pneumosintes",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Prevotella_aurantiaca",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Prevotella_fusca",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Selenomonas_infelix",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Corynebacterium_matruchotii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Eikenella_corrodens",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Morococcus_cerebrosus",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Staphylococcus_epidermidis",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Leptotrichia_trevisanii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Eubacterium_infirmum",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Haemophilus_pittmaniae",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Kingella_oralis",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Streptococcus_suis",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Centipeda_periodontii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Actinomyces_naeslundii",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Actinomyces_sp_HMSC035G02",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Actinomyces_sp_oral_taxon_181",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Oribacterium_asaccharolyticum",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Oribacterium_parvum",0.433168316831683,0.515125408942203,0.433168316831683,0.601895734597156,0.474146862886943,0.913574149144944
"Streptococcus_equinus",0.433168316831683,0.690993093420574,0.433168316831683,0.52132701421801,0.562080705126129,0.77065146140265
"Prevotella_maculosa",0.433168316831683,0.690993093420574,0.433168316831683,0.52132701421801,0.562080705126129,0.77065146140265
"Haemophilus_influenzae",0.433168316831683,0.690993093420574,0.433168316831683,0.52132701421801,0.562080705126129,0.77065146140265
"Neisseria_meningitidis",0.433168316831683,0.690993093420574,0.433168316831683,0.52132701421801,0.562080705126129,0.77065146140265
"Cardiobacterium_hominis",0.433168316831683,0.690993093420574,0.433168316831683,0.52132701421801,0.562080705126129,0.77065146140265
"Porphyromonas_endodontalis",0.834158415841584,0.395468920392585,0.395468920392585,0.507109004739337,0.614813668117084,0.643233781063683
"Fusobacterium_nucleatum",0.930693069306931,0.369088331515812,0.369088331515812,0.502369668246445,0.649890700411372,0.567923700527158
