"","CoreAssociationScore","HealthAssociationScore","CHC_Score","CHC_Score_RankScaled","mean_score","reward_Score"
"Prevotella_veroralis",0.382636655948553,0.311226551984862,0.311226551984862,0.485981308411215,0.346931603966707,0.897083311022677
"Atopobium_parvulum",0.382636655948553,0.311226551984862,0.311226551984862,0.485981308411215,0.346931603966707,0.897083311022677
"Gemella_sanguinis",0.382636655948553,0.311226551984862,0.311226551984862,0.485981308411215,0.346931603966707,0.897083311022677
"Olsenella_profusa",0.382636655948553,0.311226551984862,0.311226551984862,0.485981308411215,0.346931603966707,0.897083311022677
"Prevotella_maculosa",0.842443729903537,0.311226551984862,0.311226551984862,0.467289719626168,0.576835140944199,0.539541594978813
"Solobacterium_moorei",0.736334405144695,0.311226551984862,0.311226551984862,0.467289719626168,0.523780478564778,0.594192729056379
"Bacteroidetes_oral_taxon_274",0.382636655948553,0.299304695915872,0.299304695915872,0.457943925233645,0.340970675932212,0.877801866971621
"Streptococcus_anginosus_group",0.736334405144695,0.299304695915872,0.299304695915872,0.451713395638629,0.517819550530283,0.578009647587394
"Anaeroglobus_geminatus",0.382636655948553,0.199827954671379,0.199827954671379,0.442367601246106,0.291232305309966,0.686146251730889
"Treponema_lecithinolyticum",0.382636655948553,0.199827954671379,0.199827954671379,0.442367601246106,0.291232305309966,0.686146251730889
"Treponema_socranskii",0.842443729903537,0.199827954671379,0.199827954671379,0.426791277258567,0.521135842287458,0.383446960382269
"Selenomonas_sputigena",0.842443729903537,0.199827954671379,0.199827954671379,0.426791277258567,0.521135842287458,0.383446960382269
"Atopobium_rimae",0.736334405144695,0.199827954671379,0.199827954671379,0.426791277258567,0.468081179908037,0.426908756961002
"Peptostreptococcus_stomatis",0.591639871382637,0.199827954671379,0.199827954671379,0.404984423676012,0.395733913027008,0.504955345229008
"Alloprevotella_tannerae",0.591639871382637,0.199827954671379,0.199827954671379,0.404984423676012,0.395733913027008,0.504955345229008
