"","Node1","Node2","Weight"
"1056","Eubacterium_yurii","Mannheimia_granulomatis",1
"1057","Prevotella_shahii","Mannheimia_granulomatis",1
"1059","Prevotella_denticola","Mannheimia_granulomatis",1
"1061","Haemophilus_haemoglobinophilus","Mannheimia_granulomatis",1
"1065","Dialister_invisus","Mannheimia_granulomatis",1
"1067","Prevotella_enoeca","Mannheimia_granulomatis",1
"1078","Bergeyella_zoohelcum","Mannheimia_granulomatis",1
"1090","Leptotrichia_buccalis","Eubacterium_nodatum",1
"1093","Bradyrhizobium_elkanii","Eubacterium_nodatum",1
"1096","Prevotella_baroniae","Eubacterium_nodatum",1
"1098","Prevotella_pallens","Eubacterium_nodatum",-1
"1099","Treponema_denticola","Eubacterium_nodatum",1
"1100","Eubacterium_brachy","Eubacterium_nodatum",1
"1101","Porphyromonas_endodontalis","Eubacterium_nodatum",1
"1102","Eubacterium_yurii","Eubacterium_nodatum",1
"1105","Prevotella_denticola","Eubacterium_nodatum",1
"1111","Dialister_invisus","Eubacterium_nodatum",1
"1113","Prevotella_enoeca","Eubacterium_nodatum",1
"1116","Moraxella_lacunata","Eubacterium_nodatum",1
"1125","Actinomyces_bowdenii","Eubacterium_nodatum",1
"1130","Rothia_aeria","Planobacterium_taklimakanense",1
"1144","Capnocytophaga_leadbetteri","Planobacterium_taklimakanense",1
"1150","Prevotella_shahii","Planobacterium_taklimakanense",1
"1172","Actinomyces_bowdenii","Planobacterium_taklimakanense",1
"1175","Mannheimia_granulomatis","Planobacterium_taklimakanense",1
"1184","Eubacterium_saphenum","Ornatilinea_apprima",1
"1194","Treponema_denticola","Ornatilinea_apprima",1
"1196","Porphyromonas_endodontalis","Ornatilinea_apprima",1
"1206","Dialister_invisus","Ornatilinea_apprima",1
"1224","Eubacterium_nodatum","Ornatilinea_apprima",1
"1234","Leptotrichia_buccalis","Neisseria_pharyngis",1
"1241","Capnocytophaga_leadbetteri","Neisseria_pharyngis",1
"1245","Porphyromonas_endodontalis","Neisseria_pharyngis",1
"1247","Prevotella_shahii","Neisseria_pharyngis",1
"1280","Streptococcus_vestibularis","Anaeroglobus_geminatus",1
"1284","Leptotrichia_buccalis","Anaeroglobus_geminatus",1
"1285","Clostridium_ruminantium","Anaeroglobus_geminatus",1
"1290","Prevotella_baroniae","Anaeroglobus_geminatus",1
"1295","Porphyromonas_endodontalis","Anaeroglobus_geminatus",1
"1296","Eubacterium_yurii","Anaeroglobus_geminatus",1
"1299","Prevotella_denticola","Anaeroglobus_geminatus",1
"1304","Megasphaera_elsdenii","Anaeroglobus_geminatus",1
"1318","Bergeyella_zoohelcum","Anaeroglobus_geminatus",1
"1323","Eubacterium_nodatum","Anaeroglobus_geminatus",1
"1325","Ornatilinea_apprima","Anaeroglobus_geminatus",1
"1326","Neisseria_pharyngis","Anaeroglobus_geminatus",1
"1334","Eubacterium_saphenum","Olsenella_uli",1
"1335","Leptotrichia_buccalis","Olsenella_uli",1
"1343","Prevotella_pallens","Olsenella_uli",-1
"1344","Treponema_denticola","Olsenella_uli",1
"1345","Eubacterium_brachy","Olsenella_uli",1
"1346","Porphyromonas_endodontalis","Olsenella_uli",1
"1354","Actinomyces_oris","Olsenella_uli",1
"1355","Megasphaera_elsdenii","Olsenella_uli",1
"1356","Dialister_invisus","Olsenella_uli",1
"1358","Prevotella_enoeca","Olsenella_uli",1
"1366","Propionigenium_maris","Olsenella_uli",1
"1368","Actinomyces_meyeri","Olsenella_uli",1
"1372","Actinobaculum_massiliense","Olsenella_uli",1
"1374","Eubacterium_nodatum","Olsenella_uli",1
"1376","Ornatilinea_apprima","Olsenella_uli",1
"1378","Anaeroglobus_geminatus","Olsenella_uli",1
"1388","Clostridium_ruminantium","Lactobacillus_johnsonii",1
"1402","Prevotella_denticola","Lactobacillus_johnsonii",1
"1408","Dialister_invisus","Lactobacillus_johnsonii",1
"1435","Butyrivibrio_hungatei","Prevotella_veroralis",1
"1436","Streptococcus_vestibularis","Prevotella_veroralis",1
"1437","Veillonella_dispar","Prevotella_veroralis",1
"1442","Actinomyces_odontolyticus","Prevotella_veroralis",1
"1448","Prevotella_pallens","Prevotella_veroralis",1
"1455","Prevotella_denticola","Prevotella_veroralis",1
"1458","Prevotella_scopos","Prevotella_veroralis",1
"1463","Prevotella_enoeca","Prevotella_veroralis",1
"1467","Lachnoanaerobaculum_orale","Prevotella_veroralis",1
"1469","Orientia_tsutsugamushi","Prevotella_veroralis",1
"1471","Propionigenium_maris","Prevotella_veroralis",1
"1476","Prevotella_salivae","Prevotella_veroralis",1
"1484","Olsenella_uli","Prevotella_veroralis",1
"1491","Veillonella_dispar","Dialister_propionicifaciens",1
"1500","Prevotella_baroniae","Dialister_propionicifaciens",1
"1503","Treponema_denticola","Dialister_propionicifaciens",1
"1504","Eubacterium_brachy","Dialister_propionicifaciens",1
"1505","Porphyromonas_endodontalis","Dialister_propionicifaciens",1
"1509","Prevotella_denticola","Dialister_propionicifaciens",1
"1512","Prevotella_scopos","Dialister_propionicifaciens",1
"1514","Megasphaera_elsdenii","Dialister_propionicifaciens",1
"1515","Dialister_invisus","Dialister_propionicifaciens",1
"1517","Prevotella_enoeca","Dialister_propionicifaciens",1
"1527","Actinomyces_meyeri","Dialister_propionicifaciens",1
"1530","Prevotella_salivae","Dialister_propionicifaciens",1
"1537","Anaeroglobus_geminatus","Dialister_propionicifaciens",1
"1538","Olsenella_uli","Dialister_propionicifaciens",1
"1540","Prevotella_veroralis","Dialister_propionicifaciens",1
"1542","Rothia_aeria","Rothia_dentocariosa",1
"1545","Streptococcus_vestibularis","Rothia_dentocariosa",1
"1546","Veillonella_dispar","Rothia_dentocariosa",1
"1547","Acinetobacter_johnsonii","Rothia_dentocariosa",1
"1552","Bradyrhizobium_elkanii","Rothia_dentocariosa",1
"1563","Actinomyces_howellii","Rothia_dentocariosa",1
"1568","Actinomyces_oris","Rothia_dentocariosa",1
"1577","Bacillus_pumilus","Rothia_dentocariosa",1
"1584","Actinomyces_bowdenii","Rothia_dentocariosa",1
"1592","Anaeroglobus_geminatus","Rothia_dentocariosa",1
"1593","Olsenella_uli","Rothia_dentocariosa",1
"1605","Leptotrichia_buccalis","Mycoplasma_faucium",1
"1610","Neisseria_sicca","Mycoplasma_faucium",1
"1611","Prevotella_baroniae","Mycoplasma_faucium",1
"1614","Treponema_denticola","Mycoplasma_faucium",1
"1615","Eubacterium_brachy","Mycoplasma_faucium",1
"1616","Porphyromonas_endodontalis","Mycoplasma_faucium",1
"1617","Eubacterium_yurii","Mycoplasma_faucium",1
"1620","Prevotella_denticola","Mycoplasma_faucium",1
"1623","Prevotella_scopos","Mycoplasma_faucium",1
"1626","Dialister_invisus","Mycoplasma_faucium",1
"1628","Prevotella_enoeca","Mycoplasma_faucium",1
"1642","Actinobaculum_massiliense","Mycoplasma_faucium",1
"1646","Ornatilinea_apprima","Mycoplasma_faucium",1
"1648","Anaeroglobus_geminatus","Mycoplasma_faucium",1
"1651","Prevotella_veroralis","Mycoplasma_faucium",1
"1656","Aggregatibacter_actinomycetemcomitans","Mycoplasma_hyosynoviae",1
"1661","Eubacterium_saphenum","Mycoplasma_hyosynoviae",1
"1667","Neisseria_sicca","Mycoplasma_hyosynoviae",1
"1668","Prevotella_baroniae","Mycoplasma_hyosynoviae",1
"1671","Treponema_denticola","Mycoplasma_hyosynoviae",1
"1672","Eubacterium_brachy","Mycoplasma_hyosynoviae",1
"1673","Porphyromonas_endodontalis","Mycoplasma_hyosynoviae",1
"1674","Eubacterium_yurii","Mycoplasma_hyosynoviae",1
"1676","Actinomyces_howellii","Mycoplasma_hyosynoviae",1
"1677","Prevotella_denticola","Mycoplasma_hyosynoviae",1
"1683","Dialister_invisus","Mycoplasma_hyosynoviae",1
"1685","Prevotella_enoeca","Mycoplasma_hyosynoviae",1
"1695","Actinomyces_meyeri","Mycoplasma_hyosynoviae",1
"1701","Eubacterium_nodatum","Mycoplasma_hyosynoviae",1
"1703","Ornatilinea_apprima","Mycoplasma_hyosynoviae",1
"1706","Olsenella_uli","Mycoplasma_hyosynoviae",1
"1710","Rothia_dentocariosa","Mycoplasma_hyosynoviae",1
"1711","Mycoplasma_faucium","Mycoplasma_hyosynoviae",1
"1720","Leptotrichia_buccalis","Azospira_oryzae",1
"1774","Butyrivibrio_hungatei","Alysiella_crassa",1
"1785","Prevotella_baroniae","Alysiella_crassa",1
"1788","Treponema_denticola","Alysiella_crassa",1
"1790","Porphyromonas_endodontalis","Alysiella_crassa",1
"1791","Eubacterium_yurii","Alysiella_crassa",1
"1796","Haemophilus_haemoglobinophilus","Alysiella_crassa",1
"1802","Prevotella_enoeca","Alysiella_crassa",1
"1803","Streptococcus_cristatus","Alysiella_crassa",1
"1812","Actinomyces_meyeri","Alysiella_crassa",1
"1813","Bergeyella_zoohelcum","Alysiella_crassa",1
"1818","Eubacterium_nodatum","Alysiella_crassa",1
"1825","Prevotella_veroralis","Alysiella_crassa",1
"1828","Mycoplasma_faucium","Alysiella_crassa",1
"1838","Eubacterium_saphenum","Prevotella_dentalis",1
"1839","Leptotrichia_buccalis","Prevotella_dentalis",1
"1848","Treponema_denticola","Prevotella_dentalis",1
"1849","Eubacterium_brachy","Prevotella_dentalis",1
"1850","Porphyromonas_endodontalis","Prevotella_dentalis",1
"1851","Eubacterium_yurii","Prevotella_dentalis",1
"1854","Prevotella_denticola","Prevotella_dentalis",1
"1860","Dialister_invisus","Prevotella_dentalis",1
"1878","Eubacterium_nodatum","Prevotella_dentalis",1
"1881","Neisseria_pharyngis","Prevotella_dentalis",1
"1883","Olsenella_uli","Prevotella_dentalis",1
"1887","Rothia_dentocariosa","Prevotella_dentalis",1
"1888","Mycoplasma_faucium","Prevotella_dentalis",1
"1889","Mycoplasma_hyosynoviae","Prevotella_dentalis",1
"1955","Rothia_aeria","Corynebacterium_jeikeium",1
"1959","Veillonella_dispar","Corynebacterium_jeikeium",1
"1962","Leptotrichia_buccalis","Corynebacterium_jeikeium",1
"1972","Eubacterium_brachy","Corynebacterium_jeikeium",1
"1976","Actinomyces_howellii","Corynebacterium_jeikeium",1
"1983","Dialister_invisus","Corynebacterium_jeikeium",1
"2006","Olsenella_uli","Corynebacterium_jeikeium",1
"2010","Rothia_dentocariosa","Corynebacterium_jeikeium",1
"2017","Veillonella_rogosae","Peptococcus_niger",1
"2018","Rothia_aeria","Peptococcus_niger",1
"2019","Aggregatibacter_actinomycetemcomitans","Peptococcus_niger",1
"2024","Eubacterium_saphenum","Peptococcus_niger",1
"2025","Leptotrichia_buccalis","Peptococcus_niger",1
"2031","Prevotella_baroniae","Peptococcus_niger",1
"2032","Capnocytophaga_leadbetteri","Peptococcus_niger",1
"2034","Treponema_denticola","Peptococcus_niger",1
"2035","Eubacterium_brachy","Peptococcus_niger",1
"2036","Porphyromonas_endodontalis","Peptococcus_niger",1
"2038","Prevotella_shahii","Peptococcus_niger",1
"2040","Prevotella_denticola","Peptococcus_niger",1
"2046","Dialister_invisus","Peptococcus_niger",1
"2048","Prevotella_enoeca","Peptococcus_niger",1
"2051","Moraxella_lacunata","Peptococcus_niger",1
"2054","Orientia_tsutsugamushi","Peptococcus_niger",1
"2058","Actinomyces_meyeri","Peptococcus_niger",1
"2063","Mannheimia_granulomatis","Peptococcus_niger",1
"2064","Eubacterium_nodatum","Peptococcus_niger",1
"2065","Planobacterium_taklimakanense","Peptococcus_niger",1
"2066","Ornatilinea_apprima","Peptococcus_niger",1
"2068","Anaeroglobus_geminatus","Peptococcus_niger",1
"2069","Olsenella_uli","Peptococcus_niger",1
"2074","Mycoplasma_faucium","Peptococcus_niger",1
"2077","Alysiella_crassa","Peptococcus_niger",1
"2146","Veillonella_rogosae","Treponema_refringens",1
"2154","Leptotrichia_buccalis","Treponema_refringens",1
"2161","Capnocytophaga_leadbetteri","Treponema_refringens",1
"2165","Porphyromonas_endodontalis","Treponema_refringens",1
"2166","Eubacterium_yurii","Treponema_refringens",1
"2167","Prevotella_shahii","Treponema_refringens",1
"2172","Prevotella_scopos","Treponema_refringens",1
"2180","Moraxella_lacunata","Treponema_refringens",1
"2183","Orientia_tsutsugamushi","Treponema_refringens",1
"2194","Planobacterium_taklimakanense","Treponema_refringens",1
"2196","Neisseria_pharyngis","Treponema_refringens",1
"2205","Azospira_oryzae","Treponema_refringens",1
"2208","Acidithiobacillus_thiooxidans","Treponema_refringens",1
"2210","Peptococcus_niger","Treponema_refringens",1
"2213","Rothia_aeria","Treponema_pedis",1
"2220","Leptotrichia_buccalis","Treponema_pedis",1
"2226","Prevotella_baroniae","Treponema_pedis",1
"2229","Treponema_denticola","Treponema_pedis",1
"2230","Eubacterium_brachy","Treponema_pedis",1
"2231","Porphyromonas_endodontalis","Treponema_pedis",1
"2232","Eubacterium_yurii","Treponema_pedis",1
"2235","Prevotella_denticola","Treponema_pedis",1
"2238","Prevotella_scopos","Treponema_pedis",1
"2239","Actinomyces_oris","Treponema_pedis",1
"2241","Dialister_invisus","Treponema_pedis",1
"2243","Prevotella_enoeca","Treponema_pedis",1
"2253","Actinomyces_meyeri","Treponema_pedis",1
"2259","Eubacterium_nodatum","Treponema_pedis",1
"2262","Neisseria_pharyngis","Treponema_pedis",1
"2263","Anaeroglobus_geminatus","Treponema_pedis",1
"2264","Olsenella_uli","Treponema_pedis",1
"2266","Prevotella_veroralis","Treponema_pedis",1
"2269","Mycoplasma_faucium","Treponema_pedis",1
"2276","Peptococcus_niger","Treponema_pedis",1
"2287","Leptotrichia_buccalis","Campylobacter_curvus",1
"2293","Prevotella_baroniae","Campylobacter_curvus",1
"2294","Capnocytophaga_leadbetteri","Campylobacter_curvus",1
"2296","Treponema_denticola","Campylobacter_curvus",1
"2297","Eubacterium_brachy","Campylobacter_curvus",1
"2298","Porphyromonas_endodontalis","Campylobacter_curvus",1
"2302","Prevotella_denticola","Campylobacter_curvus",1
"2308","Dialister_invisus","Campylobacter_curvus",1
"2327","Planobacterium_taklimakanense","Campylobacter_curvus",1
"2328","Ornatilinea_apprima","Campylobacter_curvus",1
"2330","Anaeroglobus_geminatus","Campylobacter_curvus",1
"2335","Rothia_dentocariosa","Campylobacter_curvus",1
"2337","Mycoplasma_hyosynoviae","Campylobacter_curvus",1
"2404","Mycoplasma_faucium","Prevotella_bivia",1
"2418","Aggregatibacter_actinomycetemcomitans","Mycoplasma_feliminutum",1
"2423","Eubacterium_saphenum","Mycoplasma_feliminutum",1
"2433","Treponema_denticola","Mycoplasma_feliminutum",1
"2435","Porphyromonas_endodontalis","Mycoplasma_feliminutum",1
"2445","Dialister_invisus","Mycoplasma_feliminutum",1
"2463","Eubacterium_nodatum","Mycoplasma_feliminutum",1
"2473","Mycoplasma_faucium","Mycoplasma_feliminutum",1
"2477","Prevotella_dentalis","Mycoplasma_feliminutum",1
"2483","Treponema_pedis","Mycoplasma_feliminutum",1
"2487","Rothia_aeria","Streptococcus_pneumoniae",1
"2501","Capnocytophaga_leadbetteri","Streptococcus_pneumoniae",1
"2510","Actinobacillus_minor","Streptococcus_pneumoniae",1
"2516","Granulicatella_adiacens","Streptococcus_pneumoniae",1
"2520","Moraxella_lacunata","Streptococcus_pneumoniae",1
"2522","Bacillus_pumilus","Streptococcus_pneumoniae",1
"2528","Bergeyella_zoohelcum","Streptococcus_pneumoniae",1
"2534","Planobacterium_taklimakanense","Streptococcus_pneumoniae",1
"2536","Neisseria_pharyngis","Streptococcus_pneumoniae",1
"2542","Rothia_dentocariosa","Streptococcus_pneumoniae",1
"2543","Mycoplasma_faucium","Streptococcus_pneumoniae",1
"2545","Azospira_oryzae","Streptococcus_pneumoniae",1
"2546","Alysiella_crassa","Streptococcus_pneumoniae",1
"2548","Acidithiobacillus_thiooxidans","Streptococcus_pneumoniae",1
"2564","Eubacterium_saphenum","Schwartzia_succinivorans",1
"2565","Leptotrichia_buccalis","Schwartzia_succinivorans",1
"2568","Bradyrhizobium_elkanii","Schwartzia_succinivorans",1
"2571","Prevotella_baroniae","Schwartzia_succinivorans",1
"2572","Capnocytophaga_leadbetteri","Schwartzia_succinivorans",1
"2576","Porphyromonas_endodontalis","Schwartzia_succinivorans",1
"2577","Eubacterium_yurii","Schwartzia_succinivorans",1
"2580","Prevotella_denticola","Schwartzia_succinivorans",1
"2586","Dialister_invisus","Schwartzia_succinivorans",1
"2588","Prevotella_enoeca","Schwartzia_succinivorans",1
"2598","Actinomyces_meyeri","Schwartzia_succinivorans",1
"2600","Actinomyces_bowdenii","Schwartzia_succinivorans",1
"2606","Ornatilinea_apprima","Schwartzia_succinivorans",1
"2608","Anaeroglobus_geminatus","Schwartzia_succinivorans",1
"2609","Olsenella_uli","Schwartzia_succinivorans",1
"2611","Prevotella_veroralis","Schwartzia_succinivorans",1
"2615","Mycoplasma_hyosynoviae","Schwartzia_succinivorans",1
"2618","Prevotella_dentalis","Schwartzia_succinivorans",1
"2621","Peptococcus_niger","Schwartzia_succinivorans",1
"2624","Treponema_pedis","Schwartzia_succinivorans",1
"2625","Campylobacter_curvus","Schwartzia_succinivorans",1
"2636","Eubacterium_saphenum","Actinomyces_hyovaginalis",1
"2639","Actinomyces_odontolyticus","Actinomyces_hyovaginalis",1
"2643","Prevotella_baroniae","Actinomyces_hyovaginalis",1
"2646","Treponema_denticola","Actinomyces_hyovaginalis",1
"2647","Eubacterium_brachy","Actinomyces_hyovaginalis",1
"2648","Porphyromonas_endodontalis","Actinomyces_hyovaginalis",1
"2655","Prevotella_scopos","Actinomyces_hyovaginalis",1
