"","Node1","Node2","Weight"
"10426","Selenomonas_flueggei","Selenomonas_sputigena",1
"10429","Mycoplasma_salivarium","Selenomonas_sputigena",1
"10433","Leptotrichia_shahii","Selenomonas_sputigena",1
"10439","Porphyromonas_uenonis","Selenomonas_sputigena",1
"10889","Prevotella_baroniae","Alloprevotella_tannerae",1
"10893","Treponema_denticola","Alloprevotella_tannerae",1
"10894","Eubacterium_brachy","Alloprevotella_tannerae",1
"10895","Porphyromonas_endodontalis","Alloprevotella_tannerae",1
"10896","Eubacterium_yurii","Alloprevotella_tannerae",1
"10904","Dialister_invisus","Alloprevotella_tannerae",1
"10924","Prevotella_veroralis","Alloprevotella_tannerae",1
"10928","Azospira_oryzae","Alloprevotella_tannerae",1
"10935","Schwartzia_succinivorans","Alloprevotella_tannerae",1
"10937","Prevotella_marshii","Alloprevotella_tannerae",1
"10938","Treponema_parvum","Alloprevotella_tannerae",1
"10951","Filifactor_alocis","Alloprevotella_tannerae",1
"10966","Tannerella_forsythia","Alloprevotella_tannerae",1
"10989","Prevotella_oralis","Alloprevotella_tannerae",1
"10991","Alloprevotella_rava","Alloprevotella_tannerae",1
"11005","Treponema_socranskii","Alloprevotella_tannerae",1
"11007","Dialister_pneumosintes","Alloprevotella_tannerae",1
"11009","Peptostreptococcus_stomatis","Alloprevotella_tannerae",1
"11011","Mycoplasma_salivarium","Alloprevotella_tannerae",1
"11023","Selenomonas_sputigena","Alloprevotella_tannerae",1
"11046","Actinomyces_howellii","Actinomyces_georgiae",1
"11161","Actinomyces_oricola","Actinomyces_georgiae",1
"11334","Actinomyces_odontolyticus","Actinomyces_lingnae",1
"11437","Actinomyces_graevenitzii","Actinomyces_lingnae",1
"11445","Prevotella_nanceiensis","Actinomyces_lingnae",1
"11636","Leptotrichia_buccalis","Prevotella_maculosa",1
"11665","Prevotella_salivae","Prevotella_maculosa",1
"11671","Anaeroglobus_geminatus","Prevotella_maculosa",1
"11716","Tannerella_forsythia","Prevotella_maculosa",1
"11741","Alloprevotella_rava","Prevotella_maculosa",1
"11757","Dialister_pneumosintes","Prevotella_maculosa",1
