"","Axis1","Axis2","Axis3","HAC","cluster","cx","cy","cluster_factor","High_HAC","Module2"
"Propionibacterium_acidifaciens",-7.106283990621,4.77470378370242,-1.2145812528661,0.49203187250996,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Actinomyces_sp_oral_taxon_448",-7.32540134685026,3.09598078226067,-1.24656710408357,0.49203187250996,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Dialister_invisus",19.7754630060004,0.0699094887081776,-2.25289436434545,0.48605577689243,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Streptococcus_mutans",-0.400943545800101,3.58446408291593,-10.4682408197069,0.48207171314741,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Tannerella_forsythia",13.0409922559041,-5.75689840017453,1.86465462188023,0.47808764940239,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Filifactor_alocis",8.10148336825873,3.58450034105953,8.42013711049313,0.474103585657371,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Slackia_exigua",12.299795143433,4.20255941247781,-0.395901967235511,0.470119521912351,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Treponema_denticola",15.4226129869814,2.97088609448721,8.5167382813519,0.466135458167331,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Parvimonas_micra",13.4347837483702,-0.0206725598956095,1.37358081033866,0.460159362549801,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Eubacterium_brachy",11.5444798849401,-3.45699498729903,3.35457866557506,0.460159362549801,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Dialister_pneumosintes",13.3872372411235,4.21587025306541,1.94415052497146,0.454183266932271,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Eubacterium_nodatum",8.28193805113676,5.80779914118233,7.67128363260092,0.450199203187251,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Olsenella_profusa",12.1206158818974,2.62939612979606,-1.65524364578022,0.446215139442231,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Streptococcus_infantis",-7.37538620035404,-0.775160405860815,-0.618022452316751,0.442231075697211,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Selenomonas_sputigena",21.7748251067706,0.711143913006088,-6.33004325347124,0.438247011952191,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Prevotella_salivae",10.8170849088672,5.16289690472697,-14.8593640698263,0.434262948207171,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Prevotella_histicola",0.280206523036488,5.48524089093172,-13.3105368451938,0.430278884462151,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Streptococcus_constellatus",7.39979713389895,3.07151458751964,1.31669966504974,0.426294820717131,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Prevotella_denticola",14.2088417190619,2.89761469141275,-7.96438145735699,0.422310756972112,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Fretibacterium_fastidiosum",18.7789204945757,1.77558901820616,9.76078515573434,0.418326693227092,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Propionibacterium_acnes",-11.4651020071298,7.16735605918853,3.35245178240442,0.414342629482072,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Neisseria_macacae",-11.888797804032,-2.17448747322362,3.19073641114662,0.406374501992032,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Actinomyces_sp_oral_taxon_897",-3.10714354691138,0.102248353717625,2.14344358087437,0.406374501992032,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Porphyromonas_sp_oral_taxon_278",-5.82808080500321,-0.651778144757591,0.924419157551171,0.406374501992032,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Pseudomonas_stutzeri",-8.93339258268758,5.31005538047288,2.69271836412408,0.396414342629482,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Streptococcus_massiliensis",-4.18476511652602,3.79761938848629,-4.67061702788553,0.396414342629482,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Mycoplasma_salivarium",8.46279894911166,3.87800777542498,4.93795178923044,0.388446215139442,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Porphyromonas_gulae",-1.33085682723394,4.9544261317357,9.08863075519732,0.388446215139442,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Megasphaera_elsdenii",-6.36730152457223,7.55741498866223,2.94598941881605,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Lachnoanaerobaculum_orale",-2.56432282927175,5.62667574839998,-6.4661529597139,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Terrahaemophilus_aromaticivorans",-5.24604946584178,2.79702944083803,2.31635342290651,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Neisseria_pharyngis",-6.05115996521317,1.14958315676719,3.25571574385916,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Selenomonas_ruminantium",4.47535797660843,4.91802982293848,-5.02390735939407,0.342629482071713,1,11.3113902413612,1.66557873721339,"1",FALSE,FALSE
"Wolinella_succinogenes",-2.95090689071117,6.5203148483169,5.22735463214184,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Prevotella_ruminicola",-3.1938394773433,2.6764675732958,2.99572113886875,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Conchiformibius_steedae",-6.93101538469418,-5.27680868187575,0.0495063623446547,0.342629482071713,2,-2.40353493278898,-9.14158256026044,"2",FALSE,TRUE
"Porphyromonas_uenonis",2.18146542252088,7.1341116220709,3.063509863976,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Prevotella_dentasini",0.735414612002814,5.66915871866775,-1.4750991465679,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
"Sediminibacterium_salmoneum",-9.01661657689524,7.56269930200645,3.88527686411064,0.342629482071713,3,-5.46406882679862,3.08795085622038,"3",FALSE,FALSE
